File                                sources  ra_min      ra_max      dec_min     dec_max
GaiaSource_466851-466870.csv.fapec  549630   278.437771  280.546613  -12.329668  -11.264032
GaiaSource_466871-466889.csv.fapec  538723   279.141115  281.952147  -12.023268  -10.807975
GaiaSource_466890-466905.csv.fapec  528864   280.547200  282.654713  -11.566225  -10.504458
GaiaSource_466906-466920.csv.fapec  560689   280.021312  282.303942  -11.413604  -10.201630
GaiaSource_466921-466936.csv.fapec  568517   279.844833  281.952274  -10.958082  -9.897731
GaiaSource_466937-466949.csv.fapec  655231   258.400336  281.598737  -29.999621  -9.595606
GaiaSource_466950-466960.csv.fapec  726673   258.047528  259.628741  -29.655516  -28.631073
GaiaSource_466961-466971.csv.fapec  721830   258.751519  260.155198  -29.141601  -28.292433
GaiaSource_466972-466982.csv.fapec  667367   257.696243  259.803333  -29.312187  -27.954071
GaiaSource_466983-466994.csv.fapec  639367   257.344661  259.101141  -28.970182  -27.953938
GaiaSource_466995-467008.csv.fapec  619346   258.047384  260.331282  -28.629741  -27.280726
GaiaSource_467009-467023.csv.fapec  637674   259.453535  260.858949  -28.460173  -27.282149
GaiaSource_467024-467042.csv.fapec  606382   259.102252  261.562202  -27.951915  -26.611764
GaiaSource_467043-467066.csv.fapec  642350   258.750833  260.857392  -27.615273  -26.277163
GaiaSource_467067-467079.csv.fapec  608729   256.993425  260.507369  -28.630919  -25.944499
GaiaSource_467080-467100.csv.fapec  590977   256.642185  258.747965  -28.290966  -26.945063
GaiaSource_467101-467117.csv.fapec  578049   255.937856  258.394275  -27.951998  -26.610467
GaiaSource_467118-467132.csv.fapec  562894   256.290826  258.045249  -27.278770  -26.278178
GaiaSource_467133-467151.csv.fapec  585392   256.993520  259.450843  -27.277533  -25.945148
GaiaSource_467152-467167.csv.fapec  614683   258.751918  260.155833  -26.608605  -25.285514
GaiaSource_467168-467184.csv.fapec  566701   257.344761  258.923459  -26.607728  -25.284165
GaiaSource_467185-467207.csv.fapec  591228   258.048501  262.264947  -27.278386  -24.625529
GaiaSource_467208-467232.csv.fapec  595111   260.684262  262.961312  -26.943382  -25.284548
GaiaSource_467233-467243.csv.fapec  596347   260.157322  261.561118  -26.442792  -25.613996
GaiaSource_467244-467255.csv.fapec  585911   260.508310  262.263947  -25.943412  -24.953277
GaiaSource_467256-467279.csv.fapec  597170   260.860428  263.668822  -25.942073  -24.625088
GaiaSource_467280-467304.csv.fapec  602876   261.738918  264.374398  -25.281459  -23.969953
GaiaSource_467305-467324.csv.fapec  633948   261.563333  263.670455  -24.788050  -23.643828
GaiaSource_467325-467340.csv.fapec  598978   259.453858  263.318671  -25.943463  -23.318751
GaiaSource_467341-467354.csv.fapec  591799   259.807297  261.561682  -25.281707  -24.297145
GaiaSource_467355-467377.csv.fapec  599697   258.750849  261.209688  -25.281129  -23.970372
GaiaSource_467378-467400.csv.fapec  600991   259.454436  262.264633  -24.623762  -23.318577
GaiaSource_467401-467423.csv.fapec  600559   260.860535  262.967909  -24.132126  -22.671259
GaiaSource_467424-467439.csv.fapec  604843   260.156996  261.561470  -23.968153  -22.670724
GaiaSource_467440-467463.csv.fapec  590842   255.587733  262.264596  -27.278911  -22.025479
GaiaSource_467464-467482.csv.fapec  535650   255.236833  257.341384  -26.942321  -25.613895
GaiaSource_467483-467504.csv.fapec  519408   254.532941  256.990110  -26.608841  -25.283454
GaiaSource_467505-467527.csv.fapec  542600   255.234998  258.045597  -25.942187  -24.625338
GaiaSource_467528-467552.csv.fapec  555414   256.465362  258.746685  -25.611202  -23.970247
GaiaSource_467553-467577.csv.fapec  554387   255.939247  258.045587  -25.116434  -23.645359
GaiaSource_467578-467605.csv.fapec  513025   253.830132  257.692549  -25.943817  -23.318862
GaiaSource_467606-467643.csv.fapec  508396   253.127614  255.759067  -25.281659  -23.645033
GaiaSource_467644-467673.csv.fapec  528599   254.180823  257.340296  -24.622130  -22.994698
GaiaSource_467674-467715.csv.fapec  533848   254.532355  259.100337  -24.623439  -22.025470
GaiaSource_467716-467737.csv.fapec  562467   258.048405  260.155538  -24.295974  -22.995074
GaiaSource_467738-467760.csv.fapec  556279   257.346384  259.804561  -23.968740  -22.670456
GaiaSource_467761-467785.csv.fapec  582082   258.048357  260.857882  -23.317652  -22.025044
GaiaSource_467786-467812.csv.fapec  593332   259.104009  261.561956  -22.830399  -21.383391
GaiaSource_467813-467840.csv.fapec  592634   257.170785  260.858957  -23.317167  -20.743292
GaiaSource_467841-467878.csv.fapec  548376   256.291750  258.747743  -23.154294  -21.382491
GaiaSource_467879-467917.csv.fapec  542251   255.939499  259.448906  -22.344353  -20.743385
GaiaSource_467918-467946.csv.fapec  570608   257.345079  260.153200  -21.380239  -20.106251
GaiaSource_467947-467972.csv.fapec  634759   257.522478  264.902049  -24.623211  -19.472490
GaiaSource_467973-467986.csv.fapec  775825   263.672658  265.428863  -24.295518  -23.318815
GaiaSource_467987-467999.csv.fapec  786428   264.377416  265.781111  -23.643149  -22.670194
GaiaSource_468000-468013.csv.fapec  645120   262.969435  264.374166  -23.969337  -22.832119
GaiaSource_468014-468026.csv.fapec  757501   263.322452  265.076917  -23.317532  -22.347238
GaiaSource_468027-468039.csv.fapec  796848   263.848748  266.483879  -23.317457  -22.024410
GaiaSource_468040-468052.csv.fapec  820485   265.079091  267.010231  -22.992450  -22.024795
GaiaSource_468053-468065.csv.fapec  798019   264.903241  267.186175  -22.668712  -21.382580
GaiaSource_468066-468077.csv.fapec  770197   264.375320  265.780118  -22.507105  -21.543066
GaiaSource_468078-468089.csv.fapec  774414   264.727986  266.483714  -22.022979  -21.062328
GaiaSource_468090-468105.csv.fapec  683982   262.442545  266.132345  -23.317543  -20.743009
GaiaSource_468106-468119.csv.fapec  664429   262.266621  264.374458  -22.830334  -21.704176
GaiaSource_468120-468135.csv.fapec  629104   261.914608  264.022595  -22.668389  -21.382710
GaiaSource_468136-468153.csv.fapec  615157   261.565110  263.671015  -22.344496  -21.062750
GaiaSource_468154-468167.csv.fapec  687769   262.267633  265.076140  -22.024071  -20.743226
GaiaSource_468168-468178.csv.fapec  698685   263.674027  265.428100  -21.702453  -20.742711
GaiaSource_468179-468190.csv.fapec  710661   264.376876  265.780662  -21.061267  -20.264939
GaiaSource_468191-468203.csv.fapec  654933   262.972299  265.253265  -21.381208  -20.106740
GaiaSource_468204-468218.csv.fapec  657499   263.321247  265.076721  -20.741943  -19.789145
GaiaSource_468219-468233.csv.fapec  749296   263.847457  267.890041  -22.023521  -19.471537
GaiaSource_468234-468247.csv.fapec  712985   266.485209  268.592521  -21.542032  -20.424282
GaiaSource_468248-468263.csv.fapec  746402   266.133508  268.240580  -21.381540  -20.106430
GaiaSource_468264-468280.csv.fapec  738064   265.782800  267.889363  -21.061574  -19.788748
GaiaSource_468281-468295.csv.fapec  675008   266.484648  269.294975  -20.741949  -19.471321
GaiaSource_468296-468315.csv.fapec  600922   267.891059  269.998586  -20.422975  -19.156168
GaiaSource_468316-468332.csv.fapec  633281   267.188864  269.647143  -20.103979  -18.842476
GaiaSource_468333-468350.csv.fapec  624721   267.539641  269.294796  -19.470529  -18.367953
GaiaSource_468351-468363.csv.fapec  725347   265.079085  268.768091  -20.741498  -18.210664
GaiaSource_468364-468376.csv.fapec  736679   265.431268  267.186921  -20.104828  -19.155451
GaiaSource_468377-468392.csv.fapec  672706   264.551999  266.834606  -20.104538  -18.840423
GaiaSource_468393-468406.csv.fapec  662357   264.377012  266.482427  -19.627814  -18.682793
GaiaSource_468407-468419.csv.fapec  656944   265.078725  267.538242  -19.470397  -18.210722
GaiaSource_468420-468433.csv.fapec  655394   266.485132  268.240692  -19.154398  -18.211006
GaiaSource_468434-468446.csv.fapec  606439   267.188584  268.593431  -18.680960  -17.739766
GaiaSource_468447-468459.csv.fapec  649532   265.781696  268.064449  -18.837662  -17.583478
GaiaSource_468460-468471.csv.fapec  620472   266.133515  267.889996  -18.209367  -17.270342
GaiaSource_468472-468489.csv.fapec  637028   261.037765  267.537062  -22.022395  -16.958556
GaiaSource_468490-468511.csv.fapec  598204   260.861492  262.967320  -21.540465  -20.106794
GaiaSource_468512-468531.csv.fapec  591976   260.157456  261.912753  -21.380283  -20.106370
GaiaSource_468532-468556.csv.fapec  597129   260.861020  263.671663  -20.740759  -19.471546
GaiaSource_468557-468574.csv.fapec  669697   262.618357  264.374337  -20.103669  -18.997951
GaiaSource_468575-468595.csv.fapec  586392   261.562929  263.846950  -20.105113  -18.839915
GaiaSource_468596-468614.csv.fapec  605233   259.806282  263.671274  -20.740956  -18.210603
GaiaSource_468615-468642.csv.fapec  591598   259.101972  261.560728  -20.422388  -18.842136
GaiaSource_468643-468672.csv.fapec  568687   258.753140  261.733730  -19.787527  -18.211137
GaiaSource_468673-468695.csv.fapec  571095   260.859684  262.966897  -19.311248  -17.896846
GaiaSource_468696-468717.csv.fapec  547895   260.158086  262.616485  -18.838568  -17.584607
GaiaSource_468718-468737.csv.fapec  544774   260.509003  264.724899  -19.469730  -16.959577
GaiaSource_468738-468749.csv.fapec  608319   263.672362  265.077035  -19.312098  -18.367342
GaiaSource_468750-468761.csv.fapec  614950   264.023982  265.780496  -18.839149  -17.896502
GaiaSource_468762-468774.csv.fapec  631707   263.321644  265.428801  -18.838745  -17.583057
GaiaSource_468775-468788.csv.fapec  595919   262.970422  264.901186  -18.523930  -17.583558
GaiaSource_468789-468802.csv.fapec  599568   263.673308  266.132128  -18.208560  -16.958629
GaiaSource_468803-468816.csv.fapec  619522   265.079011  266.658851  -17.895799  -16.959201
GaiaSource_468817-468832.csv.fapec  639856   264.902970  267.185942  -17.582481  -16.335271
GaiaSource_468833-468848.csv.fapec  619369   264.376666  265.956267  -17.425644  -16.335390
GaiaSource_468849-468864.csv.fapec  590007   262.794505  266.482890  -18.209702  -15.714631
GaiaSource_468865-468882.csv.fapec  607757   262.267069  264.022817  -18.052197  -16.958944
GaiaSource_468883-468901.csv.fapec  577414   261.916088  264.372669  -17.581648  -16.335475
GaiaSource_468902-468924.csv.fapec  577393   261.563116  263.669786  -17.268581  -16.025338
GaiaSource_468925-468943.csv.fapec  576067   262.618211  265.077374  -16.956506  -15.714630
GaiaSource_468944-468963.csv.fapec  591551   263.321327  265.778181  -16.334810  -15.096076
GaiaSource_468964-468988.csv.fapec  580540   262.969138  265.076598  -16.023687  -14.786255
GaiaSource_468989-469053.csv.fapec  513647   251.721396  264.724545  -24.619083  -14.477955
GaiaSource_469054-469108.csv.fapec  505614   252.776190  255.935269  -23.315672  -21.383399
GaiaSource_469109-469199.csv.fapec  502997   250.314594  255.232477  -23.315307  -20.743293
GaiaSource_469200-469267.csv.fapec  508356   251.720919  256.989270  -22.022951  -19.474336
GaiaSource_469268-469314.csv.fapec  516329   254.532973  257.692787  -21.380233  -19.471612
GaiaSource_469315-469353.csv.fapec  533280   256.114824  258.748665  -20.422223  -18.843028
GaiaSource_469354-469410.csv.fapec  521299   253.480075  258.044968  -20.741749  -18.211933
GaiaSource_469411-469481.csv.fapec  517541   253.128084  257.339871  -19.786864  -17.584728
GaiaSource_469482-469598.csv.fapec  509690   248.908142  256.637333  -22.017508  -16.959083
GaiaSource_469599-469777.csv.fapec  503690   247.511524  254.175140  -20.738773  -16.959168
GaiaSource_469778-469896.csv.fapec  507389   251.196660  255.931746  -18.837852  -15.719149
GaiaSource_469897-470028.csv.fapec  516573   250.320398  259.452251  -19.469655  -14.479410
GaiaSource_470029-470065.csv.fapec  555071   257.344738  260.153541  -18.838139  -17.583521
GaiaSource_470066-470099.csv.fapec  549837   258.047805  261.210122  -18.209329  -16.958707
GaiaSource_470100-470135.csv.fapec  554654   258.751106  261.561972  -17.582158  -16.024799
GaiaSource_470136-470197.csv.fapec  533302   255.943142  260.505857  -18.208564  -15.715788
GaiaSource_470198-470263.csv.fapec  536172   256.642523  260.154573  -16.954636  -14.788787
GaiaSource_470264-470299.csv.fapec  554342   258.051027  262.967365  -16.955862  -14.480059
GaiaSource_470300-470339.csv.fapec  562560   260.158893  263.319116  -16.333344  -14.479194
GaiaSource_470340-470374.csv.fapec  573037   261.917096  264.373756  -15.402735  -13.863550
GaiaSource_470375-470430.csv.fapec  571618   259.453241  263.670558  -15.712968  -13.248891
GaiaSource_470431-470500.csv.fapec  568943   258.752917  262.966059  -15.091870  -12.638320
GaiaSource_470501-470598.csv.fapec  538464   254.532745  262.263673  -16.954784  -12.028854
GaiaSource_470599-470759.csv.fapec  520473   253.128263  258.745045  -15.710648  -12.638833
GaiaSource_470760-470873.csv.fapec  538289   254.533462  261.559279  -14.472463  -11.721354
GaiaSource_470874-471029.csv.fapec  532815   255.939846  261.205894  -13.246912  -10.049726
GaiaSource_471030-471072.csv.fapec  569688   258.048764  271.405716  -19.470278  -9.600270
GaiaSource_471073-471091.csv.fapec  617446   268.594244  270.350907  -18.681275  -17.583804
GaiaSource_471092-471110.csv.fapec  591171   269.298230  272.104865  -18.208592  -16.959911
GaiaSource_471111-471142.csv.fapec  576544   270.352862  272.811929  -17.894684  -16.336412
GaiaSource_471143-471165.csv.fapec  550636   270.001413  272.107658  -17.269157  -15.869575
GaiaSource_471166-471179.csv.fapec  589690   267.891664  271.580081  -18.209217  -15.715444
GaiaSource_471180-471196.csv.fapec  571931   268.243083  269.998411  -17.582118  -16.646232
GaiaSource_471197-471212.csv.fapec  570013   267.188928  269.646964  -17.581074  -16.335777
GaiaSource_471213-471227.csv.fapec  581439   267.539675  269.295724  -16.956784  -16.025103
GaiaSource_471228-471243.csv.fapec  569072   268.242835  270.701735  -16.957236  -15.715001
GaiaSource_471244-471261.csv.fapec  587909   269.649218  271.403920  -16.334166  -15.250897
GaiaSource_471262-471276.csv.fapec  564696   268.594945  270.876015  -16.333502  -15.095487
GaiaSource_471277-471302.csv.fapec  567489   268.947005  273.511239  -16.956651  -14.479235
GaiaSource_471303-471334.csv.fapec  553862   271.759777  274.217206  -16.645578  -15.097682
GaiaSource_471335-471359.csv.fapec  557174   271.407245  273.513572  -16.023339  -14.481698
GaiaSource_471360-471425.csv.fapec  545582   271.231677  275.616851  -15.713482  -13.249173
GaiaSource_471426-471461.csv.fapec  552557   270.355292  272.805451  -15.558014  -13.864567
GaiaSource_471462-471526.csv.fapec  562207   270.002185  274.214354  -14.785062  -12.640143
GaiaSource_471527-471560.csv.fapec  580988   266.661955  273.511072  -16.956669  -12.026914
GaiaSource_471561-471575.csv.fapec  585895   266.484873  268.593003  -16.489240  -15.405516
GaiaSource_471576-471593.csv.fapec  617292   265.957564  268.241766  -16.333106  -15.095792
GaiaSource_471594-471612.csv.fapec  591355   265.782824  267.889293  -15.868430  -14.786803
GaiaSource_471613-471633.csv.fapec  552113   266.836919  269.647218  -15.712601  -14.479140
GaiaSource_471634-471659.csv.fapec  564165   267.188002  269.998717  -15.093677  -13.863178
GaiaSource_471660-471682.csv.fapec  558040   265.430639  269.296136  -15.712072  -13.249040
GaiaSource_471683-471703.csv.fapec  578224   265.081154  267.184706  -15.402970  -14.171008
GaiaSource_471704-471728.csv.fapec  583088   264.377337  266.833820  -15.093374  -13.862656
GaiaSource_471729-471754.csv.fapec  566213   265.078604  267.889284  -14.474842  -13.250447
GaiaSource_471755-471783.csv.fapec  570811   266.134925  268.591800  -13.861198  -12.636125
GaiaSource_471784-471816.csv.fapec  576642   265.783153  270.699062  -14.476699  -12.026810
GaiaSource_471817-471852.csv.fapec  570855   268.595636  271.403140  -14.014761  -12.635862
GaiaSource_471853-471901.csv.fapec  571505   268.946236  272.810373  -13.246531  -11.568218
GaiaSource_471902-471940.csv.fapec  569765   268.243216  272.284412  -13.247271  -10.809220
GaiaSource_471941-471985.csv.fapec  543766   267.190168  269.999233  -12.940909  -11.416686
GaiaSource_471986-472029.csv.fapec  552417   267.894280  271.404935  -12.023587  -10.353345
GaiaSource_472030-472088.csv.fapec  545975   268.599081  277.029782  -14.470555  -9.597230
GaiaSource_472089-472142.csv.fapec  553454   274.221673  277.732842  -13.859162  -12.025968
GaiaSource_472143-472187.csv.fapec  539948   275.626836  278.436175  -12.635003  -11.112005
GaiaSource_472188-472228.csv.fapec  564765   273.165354  277.380987  -13.246418  -10.807173
